geoid,age,race,population,registered,reg_frac
09015,18-34,White,21278,9507,0.4467995112322587
09015,18-34,Hispanic,4109,698,0.1698710148454612
09015,35-64,Native American,199,2,0.010050251256281407
09015,35-64,Asian,440,16,0.03636363636363636
09015,35-64,Black,725,53,0.07310344827586207
09015,35-64,Other,784,720,0.9183673469387755
09015,35-64,White,42703,23863,0.5588131981359623
09015,35-64,Hispanic,4220,1000,0.23696682464454977
09015,65+,Native American,1,3,3.0
09015,65+,Asian,57,4,0.07017543859649122
09015,65+,Black,64,21,0.328125
09015,65+,Other,53,218,4.113207547169812
09015,65+,White,17941,14855,0.8279917507385318
09015,65+,Hispanic,708,303,0.4279661016949153
10001,18-34,Native American,265,5,0.018867924528301886
10001,18-34,Asian,717,82,0.11436541143654114
10001,18-34,Black,12718,3821,0.30044032080515803
10001,18-34,Other,597,1132,1.896147403685092
10001,18-34,White,24449,16073,0.6574093009939057
10001,18-34,Hispanic,3565,296,0.08302945301542777
10001,35-64,Native American,694,16,0.023054755043227664
10001,35-64,Asian,1673,157,0.09384339509862523
10001,35-64,Black,15570,5717,0.3671804752729608
10001,35-64,Other,740,1734,2.343243243243243
10001,35-64,White,42885,30212,0.7044887489798298
10001,35-64,Hispanic,3820,375,0.09816753926701571
10001,65+,Native American,176,12,0.06818181818181818
10001,65+,Asian,623,69,0.11075441412520064
10001,65+,Black,5796,2480,0.4278812974465148
10001,65+,Other,154,728,4.7272727272727275
10001,65+,White,22019,21208,0.9631681729415504
10001,65+,Hispanic,753,117,0.1553784860557769
10003,18-34,Native American,350,7,0.02
10003,18-34,Asian,8861,1038,0.1171425347026295
10003,18-34,Black,33524,12589,0.37552201407946545
10003,18-34,Other,3617,4264,1.1788775228089576
10003,18-34,White,73685,50207,0.6813734138562801
10003,18-34,Hispanic,15347,2589,0.16869746530266502
10003,35-64,Native American,893,15,0.0167973124300112
10003,35-64,Asian,11478,1728,0.1505488761108207
10003,35-64,Black,53657,20080,0.3742288983729989
10003,35-64,Other,4015,6349,1.5813200498132005
10003,35-64,White,133090,94322,0.7087083928168908
10003,35-64,Hispanic,18184,2809,0.15447646282446106
10003,65+,Native American,87,9,0.10344827586206896
10003,65+,Asian,2968,697,0.23483827493261455
10003,65+,Black,15469,7700,0.4977697330144159
10003,65+,Other,540,2164,4.007407407407407
10003,65+,White,62897,59577,0.9472152884875272
10003,65+,Hispanic,2677,744,0.27792304818827046
10005,18-34,Native American,164,15,0.09146341463414634
10005,18-34,Asian,591,37,0.06260575296108291
10005,18-34,Black,6230,1786,0.28667736757624396
10005,18-34,Other,922,934,1.0130151843817787
10005,18-34,White,25064,18758,0.748404085541015
10005,18-34,Hispanic,4852,721,0.148598516075845
10005,35-64,Native American,249,41,0.1646586345381526
10005,35-64,Asian,1084,78,0.07195571955719557
10005,35-64,Black,9676,3057,0.315936337329475
10005,35-64,Other,1559,1386,0.8890314304041051
10005,35-64,White,66407,42778,0.6441790775068893
10005,35-64,Hispanic,6165,538,0.08726682887266829
10005,65+,Native American,295,157,0.5322033898305085
10005,65+,Asian,489,34,0.06952965235173825
10005,65+,Black,3577,1760,0.4920324294101202
10005,65+,Other,234,967,4.132478632478633
10005,65+,White,55004,53861,0.9792196931132281
10005,65+,Hispanic,982,176,0.17922606924643583
11001,18-34,Native American,691,7,0.010130246020260492
11001,18-34,Asian,12606,411,0.032603522132317944
11001,18-34,Black,82567,15069,0.1825063281940727
11001,18-34,Other,9914,3100,0.312689126487795
11001,18-34,White,112339,23876,0.2125352727013771
11001,18-34,Hispanic,24635,1183,0.04802110817941953
11001,35-64,Native American,719,9,0.012517385257301807
11001,35-64,Asian,10059,566,0.05626801868973059
11001,35-64,Black,115321,45368,0.39340623130219127
11001,35-64,Other,11907,6138,0.5154950869236583
11001,35-64,White,91789,48695,0.5305101918530543
11001,35-64,Hispanic,26672,1952,0.07318536292741452
11001,65+,Native American,293,2,0.006825938566552901
11001,65+,Asian,2023,188,0.09293129016312407
11001,65+,Black,47665,25644,0.5380048253435434
11001,65+,Other,1155,1416,1.225974025974026
11001,65+,White,29128,22990,0.7892749244712991
11001,65+,Hispanic,4340,701,0.16152073732718894
12001,18-34,Native American,318,89,0.279874213836478
12001,18-34,Asian,7174,1471,0.205045999442431
12001,18-34,Black,17472,5650,0.32337454212454214
12001,18-34,Other,1277,2164,1.6945967110415034
12001,18-34,White,59286,20656,0.34841277873359644
12001,18-34,Hispanic,12550,3503,0.27912350597609564
12001,35-64,Native American,494,183,0.37044534412955465
12001,35-64,Asian,5109,1892,0.37032687414366805
12001,35-64,Black,16546,8491,0.5131753898223136
12001,35-64,Other,981,2014,2.053007135575943
12001,35-64,White,54850,33514,0.6110118505013674
12001,35-64,Hispanic,7092,2998,0.42272983643542017
12001,65+,Native American,73,93,1.273972602739726
12001,65+,Asian,1199,585,0.48790658882402
12001,65+,Black,5292,3832,0.7241118669690099
12001,65+,Other,48,818,17.041666666666668
12001,65+,White,28199,24392,0.8649952125961914
12001,65+,Hispanic,1621,862,0.5317705120296113
12003,18-34,Native American,1,10,10.0
12003,18-34,Asian,1,13,13.0
12003,18-34,Black,1230,242,0.1967479674796748
12003,18-34,Other,82,31,0.3780487804878049
12003,18-34,White,5002,2567,0.5131947221111556
12003,18-34,Hispanic,248,48,0.1935483870967742
12003,35-64,Native American,142,36,0.2535211267605634
12003,35-64,Asian,152,38,0.25
12003,35-64,Black,1523,509,0.33420879842416285
12003,35-64,Other,105,88,0.8380952380952381
12003,35-64,White,9058,5240,0.5784941488187237
12003,35-64,Hispanic,179,92,0.5139664804469274
12003,65+,Native American,1,14,14.0
12003,65+,Asian,19,16,0.8421052631578947
12003,65+,Black,239,194,0.8117154811715481
12003,65+,Other,1,20,20.0
12003,65+,White,3478,2782,0.7998849913743531
12003,65+,Hispanic,148,24,0.16216216216216217
12005,18-34,Native American,64,67,1.046875
12005,18-34,Asian,801,310,0.38701622971285893
12005,18-34,Black,5523,1794,0.32482346550787616
12005,18-34,Other,693,468,0.6753246753246753
12005,18-34,White,30536,14038,0.4597196751375426
12005,18-34,Hispanic,3366,784,0.23291740938799763
12005,35-64,Native American,385,177,0.4597402597402597
12005,35-64,Asian,1832,709,0.38700873362445415
12005,35-64,Black,7210,3271,0.4536754507628294
12005,35-64,Other,752,688,0.9148936170212766
12005,35-64,White,57925,34078,0.588312473025464
12005,35-64,Hispanic,3954,1130,0.28578654527061204
12005,65+,Native American,103,115,1.116504854368932
12005,65+,Asian,624,310,0.4967948717948718
12005,65+,Black,2030,1414,0.696551724137931
12005,65+,Other,16,269,16.8125
12005,65+,White,27603,21933,0.7945875448320835
12005,65+,Hispanic,684,247,0.3611111111111111
12007,18-34,Native American,1,5,5.0
12007,18-34,Asian,23,11,0.4782608695652174
12007,18-34,Black,1779,345,0.19392917369308602
12007,18-34,Other,25,55,2.2
12007,18-34,White,4127,2147,0.5202326144899443
12007,18-34,Hispanic,511,47,0.09197651663405088
12007,35-64,Native American,79,19,0.24050632911392406
12007,35-64,Asian,61,30,0.4918032786885246
12007,35-64,Black,2099,669,0.3187232015245355
12007,35-64,Other,73,73,1.0
12007,35-64,White,7946,4531,0.5702240120815505
12007,35-64,Hispanic,371,68,0.18328840970350405
12007,65+,Native American,4,10,2.5
12007,65+,Asian,32,12,0.375
12007,65+,Black,520,349,0.6711538461538461
12007,65+,Other,1,35,35.0
12007,65+,White,4237,3208,0.757139485485013
12007,65+,Hispanic,76,20,0.2631578947368421
12009,18-34,Native American,309,203,0.656957928802589
12009,18-34,Asian,2703,1292,0.4779874213836478
12009,18-34,Black,13109,6229,0.4751697307193531
12009,18-34,Other,2234,2422,1.0841539838854073
12009,18-34,White,77209,46047,0.5963942027483843
12009,18-34,Hispanic,14371,5359,0.3729037645257811
12009,35-64,Native American,988,492,0.4979757085020243
12009,35-64,Asian,6001,3049,0.5080819863356107
12009,35-64,Black,20182,11310,0.5604003567535427
12009,35-64,Other,3538,3271,0.9245336348219333
12009,35-64,White,181738,110820,0.6097789125004127
12009,35-64,Hispanic,22027,9566,0.4342851954419576
12009,65+,Native American,240,362,1.5083333333333333
12009,65+,Asian,2367,1554,0.6565272496831432
12009,65+,Black,8679,6508,0.7498559741905749
12009,65+,Other,788,1827,2.318527918781726
12009,65+,White,118150,95163,0.8054422344477359
12009,65+,Hispanic,7412,4016,0.5418240690771722
12011,18-34,Native American,1079,495,0.458758109360519
12011,18-34,Asian,14678,5315,0.3621065540264341
12011,18-34,Black,134220,47732,0.35562509313068097
12011,18-34,Other,16830,10489,0.6232323232323232
12011,18-34,White,125590,59720,0.4755155665259973
12011,18-34,Hispanic,135320,47407,0.35033254507833284
12011,35-64,Native American,2202,1115,0.5063578564940963
12011,35-64,Asian,29526,12536,0.4245749508907404
12011,35-64,Black,198774,94040,0.4731001036352843
12011,35-64,Other,27015,19287,0.7139367018323154
12011,35-64,White,307631,163818,0.5325146035347543
12011,35-64,Hispanic,242581,98236,0.40496164167844967
12011,65+,Native American,722,577,0.7991689750692521
12011,65+,Asian,8615,4895,0.5681950087057458
12011,65+,Black,54720,37356,0.6826754385964913
12011,65+,Other,5698,9064,1.5907335907335907
12011,65+,White,185329,130083,0.7019031020509472
12011,65+,Hispanic,63175,35030,0.5544914918876138
12013,18-34,Native American,5,12,2.4
12013,18-34,Asian,1,11,11.0
12013,18-34,Black,554,96,0.17328519855595667
12013,18-34,Other,119,19,0.15966386554621848
12013,18-34,White,2215,1043,0.4708803611738149
12013,18-34,Hispanic,255,25,0.09803921568627451
12013,35-64,Native American,5,28,5.6
12013,35-64,Asian,16,10,0.625
12013,35-64,Black,811,209,0.25770653514180025
12013,35-64,Other,102,22,0.21568627450980393
12013,35-64,White,4518,2285,0.5057547587428065
12013,35-64,Hispanic,232,32,0.13793103448275862
12013,65+,Native American,113,15,0.13274336283185842
12013,65+,Asian,1,6,6.0
12013,65+,Black,221,130,0.5882352941176471
12013,65+,Other,1,11,11.0
12013,65+,White,2253,1553,0.6893031513537505
12013,65+,Hispanic,171,7,0.04093567251461988
12015,18-34,Native American,59,48,0.8135593220338984
12015,18-34,Asian,431,203,0.4709976798143852
12015,18-34,Black,1894,776,0.40971488912354803
12015,18-34,Other,639,370,0.5790297339593115
12015,18-34,White,17176,10432,0.607359105728924
12015,18-34,Hispanic,3127,1024,0.3274704189318836
12015,35-64,Native American,221,119,0.5384615384615384
12015,35-64,Asian,1025,500,0.4878048780487805
12015,35-64,Black,3770,1427,0.37851458885941647
12015,35-64,Other,654,663,1.0137614678899083
12015,35-64,White,53918,31844,0.5906005415631144
12015,35-64,Hispanic,4941,1706,0.3452742359846185
12015,65+,Native American,153,160,1.0457516339869282
12015,65+,Asian,548,328,0.5985401459854015
12015,65+,Black,2118,1342,0.6336166194523135
12015,65+,Other,207,806,3.893719806763285
12015,65+,White,66918,48633,0.726755133148032
12015,65+,Hispanic,1946,963,0.4948612538540596
12017,18-34,Native American,36,39,1.0833333333333333
12017,18-34,Asian,220,170,0.7727272727272727
12017,18-34,Black,704,366,0.5198863636363636
12017,18-34,Other,318,317,0.9968553459119497
12017,18-34,White,17094,10159,0.5943020943020944
12017,18-34,Hispanic,1553,560,0.360592401802962
12017,35-64,Native American,208,117,0.5625
12017,35-64,Asian,943,401,0.4252386002120891
12017,35-64,Black,1267,719,0.5674822415153907
12017,35-64,Other,318,553,1.7389937106918238
12017,35-64,White,45656,27154,0.5947520588750657
12017,35-64,Hispanic,3038,1173,0.38610928242264647
12017,65+,Native American,106,125,1.179245283018868
12017,65+,Asian,815,363,0.44539877300613495
12017,65+,Black,1134,645,0.5687830687830688
12017,65+,Other,26,628,24.153846153846153
12017,65+,White,49147,38481,0.7829775978187885
12017,65+,Hispanic,1546,736,0.4760672703751617
12019,18-34,Native American,37,87,2.3513513513513513
12019,18-34,Asian,1061,766,0.7219604147031102
12019,18-34,Black,5962,3342,0.560550150956055
12019,18-34,Other,1144,903,0.7893356643356644
12019,18-34,White,30769,18558,0.6031395235464266
12019,18-34,Hispanic,5605,1948,0.34754683318465657
12019,35-64,Native American,134,180,1.3432835820895523
12019,35-64,Asian,2655,1563,0.5887005649717514
12019,35-64,Black,9069,6473,0.7137501378321756
12019,35-64,Other,1672,1117,0.6680622009569378
12019,35-64,White,65554,40096,0.6116484119962169
12019,35-64,Hispanic,7703,3381,0.43891990133714137
12019,65+,Native American,58,134,2.310344827586207
12019,65+,Asian,1011,721,0.7131552917903067
12019,65+,Black,1848,1681,0.9096320346320347
12019,65+,Other,246,470,1.910569105691057
12019,65+,White,28060,23983,0.8547042052744119
12019,65+,Hispanic,1426,899,0.6304347826086957
12021,18-34,Native American,237,80,0.33755274261603374
12021,18-34,Asian,953,324,0.33997901364113325
12021,18-34,Black,5362,1805,0.33662812383439017
12021,18-34,Other,1139,684,0.6005267778753293
12021,18-34,White,26899,17242,0.640990371389271
12021,18-34,Hispanic,26501,6986,0.26361269386060904
12021,35-64,Native American,145,123,0.8482758620689655
12021,35-64,Asian,1946,992,0.5097636176772867
12021,35-64,Black,8658,3218,0.3716793716793717
12021,35-64,Other,2352,1275,0.5420918367346939
12021,35-64,White,79070,48041,0.6075755659542178
12021,35-64,Hispanic,38700,10466,0.27043927648578814
12021,65+,Native American,77,113,1.4675324675324675
12021,65+,Asian,1030,535,0.5194174757281553
12021,65+,Black,2701,1294,0.47908182154757495
12021,65+,Other,258,1085,4.205426356589148
12021,65+,White,105141,72047,0.6852417230195642
12021,65+,Hispanic,8204,3201,0.3901755241345685
12023,18-34,Native American,62,24,0.3870967741935484
12023,18-34,Asian,168,60,0.35714285714285715
12023,18-34,Black,3751,958,0.25539856038389763
12023,18-34,Other,205,130,0.6341463414634146
12023,18-34,White,10052,4792,0.47672105053720654
12023,18-34,Hispanic,1175,287,0.24425531914893617
12023,35-64,Native American,75,67,0.8933333333333333
12023,35-64,Asian,371,120,0.32345013477088946
12023,35-64,Black,4491,1900,0.4230683589401024
12023,35-64,Other,417,151,0.36211031175059955
12023,35-64,White,20227,10863,0.5370544321945914
12023,35-64,Hispanic,1455,474,0.32577319587628867
12023,65+,Native American,26,45,1.7307692307692308
12023,65+,Asian,82,86,1.048780487804878
12023,65+,Black,1368,1013,0.7404970760233918
12023,65+,Other,40,77,1.925
12023,65+,White,10853,8685,0.8002395650972082
12023,65+,Hispanic,432,189,0.4375
12027,18-34,Native American,1,2,2.0
12027,18-34,Asian,3,2,0.6666666666666666
12027,18-34,Black,1382,222,0.16063675832127353
12027,18-34,Other,248,41,0.16532258064516128
12027,18-34,White,3217,1336,0.4152937519428039
12027,18-34,Hispanic,3841,711,0.1851080447800052
12027,35-64,Native American,10,14,1.4
12027,35-64,Asian,47,28,0.5957446808510638
12027,35-64,Black,1541,454,0.2946138870863076
12027,35-64,Other,210,57,0.2714285714285714
12027,35-64,White,7458,3328,0.4462322338428533
12027,35-64,Hispanic,4051,578,0.14268081955072823
12027,65+,Native American,6,10,1.6666666666666667
12027,65+,Asian,26,18,0.6923076923076923
12027,65+,Black,510,262,0.5137254901960784
12027,65+,Other,20,30,1.5
12027,65+,White,6881,3605,0.5239064089521872
12027,65+,Hispanic,559,146,0.26118067978533094
12029,18-34,Native American,1,7,7.0
12029,18-34,Asian,1,2,2.0
12029,18-34,Black,419,51,0.12171837708830549
12029,18-34,Other,9,20,2.2222222222222223
12029,18-34,White,2360,991,0.41991525423728815
12029,18-34,Hispanic,185,28,0.15135135135135136
12029,35-64,Native American,1,8,8.0
12029,35-64,Asian,8,11,1.375
12029,35-64,Black,738,117,0.15853658536585366
12029,35-64,Other,107,29,0.27102803738317754
12029,35-64,White,5800,2701,0.4656896551724138
12029,35-64,Hispanic,259,43,0.16602316602316602
12029,65+,Native American,2,12,6.0
12029,65+,Asian,28,8,0.2857142857142857
12029,65+,Black,48,45,0.9375
12029,65+,Other,1,17,17.0
12029,65+,White,3652,2299,0.6295180722891566
12029,65+,Hispanic,43,23,0.5348837209302325
12031,18-34,Native American,488,439,0.8995901639344263
12031,18-34,Asian,11408,4132,0.36220196353436185
12031,18-34,Black,73050,32577,0.4459548254620123
12031,18-34,Other,6079,4156,0.6836650764928442
12031,18-34,White,124347,62256,0.5006634659461024
12031,18-34,Hispanic,26867,7751,0.2884951799605464
12031,35-64,Native American,1223,750,0.6132461161079313
12031,35-64,Asian,17915,8077,0.45085124197599774
12031,35-64,Black,98765,60116,0.608677162962588
12031,35-64,Other,7687,5955,0.7746845323273058
12031,35-64,White,204603,123547,0.6038376758894053
12031,35-64,Hispanic,31379,12113,0.3860224991236177
12031,65+,Native American,208,359,1.7259615384615385
12031,65+,Asian,5263,3422,0.6501995059851795
12031,65+,Black,26952,22650,0.8403829029385574
12031,65+,Other,828,2069,2.498792270531401
12031,65+,White,89530,77193,0.8622026136490561
12031,65+,Hispanic,6211,3351,0.5395266462727419
12033,18-34,Native American,206,233,1.1310679611650485
12033,18-34,Asian,2855,943,0.33029772329246937
12033,18-34,Black,18424,7565,0.41060573165436387
12033,18-34,Other,1622,1035,0.6381011097410604
12033,18-34,White,54060,23490,0.4345172031076582
12033,18-34,Hispanic,6575,1340,0.20380228136882128
12033,35-64,Native American,677,466,0.6883308714918759
12033,35-64,Asian,3753,1813,0.48308020250466294
12033,35-64,Black,24340,13378,0.5496302382908792
12033,35-64,Other,1331,1370,1.0293012772351615
12033,35-64,White,78928,48484,0.6142813703628623
12033,35-64,Hispanic,5264,1522,0.28913373860182373
12033,65+,Native American,219,310,1.4155251141552512
12033,65+,Asian,1536,882,0.57421875
12033,65+,Black,8117,6526,0.8039916225206357
12033,65+,Other,198,798,4.03030303030303
12033,65+,White,40867,36319,0.888712163848582
12033,65+,Hispanic,1103,435,0.3943789664551224
12035,18-34,Native American,94,38,0.40425531914893614
12035,18-34,Asian,505,189,0.37425742574257426
12035,18-34,Black,1984,1131,0.5700604838709677
12035,18-34,Other,621,352,0.5668276972624798
12035,18-34,White,11474,7570,0.6597524838765906
12035,18-34,Hispanic,2467,937,0.379813538710985
12035,35-64,Native American,137,65,0.4744525547445255
12035,35-64,Asian,1110,441,0.3972972972972973
12035,35-64,Black,3638,2138,0.5876855415063221
12035,35-64,Other,822,650,0.7907542579075426
12035,35-64,White,31936,19890,0.6228081162324649
12035,35-64,Hispanic,3983,1797,0.4511674617122772
12035,65+,Native American,55,87,1.5818181818181818
12035,65+,Asian,635,418,0.658267716535433
12035,65+,Black,2609,1914,0.7336144116519739
12035,65+,Other,359,707,1.9693593314763231
12035,65+,White,27493,24506,0.8913541628778234
12035,65+,Hispanic,2054,1178,0.5735150925024343
12037,18-34,Native American,1,3,3.0
12037,18-34,Asian,1,3,3.0
12037,18-34,Black,541,62,0.11460258780036968
12037,18-34,Other,93,16,0.17204301075268819
12037,18-34,White,1672,611,0.3654306220095694
12037,18-34,Hispanic,204,10,0.049019607843137254
12037,35-64,Native American,11,9,0.8181818181818182
12037,35-64,Asian,40,7,0.175
12037,35-64,Black,658,166,0.25227963525835867
12037,35-64,Other,62,17,0.27419354838709675
12037,35-64,White,3738,1972,0.5275548421615838
12037,35-64,Hispanic,299,29,0.09698996655518395
12037,65+,Native American,1,7,7.0
12037,65+,Asian,1,1,1.0
12037,65+,Black,173,94,0.5433526011560693
12037,65+,Other,1,4,4.0
12037,65+,White,2480,2127,0.8576612903225806
12037,65+,Hispanic,28,7,0.25
12039,18-34,Native American,26,18,0.6923076923076923
12039,18-34,Asian,27,13,0.48148148148148145
12039,18-34,Black,5568,2259,0.4057112068965517
12039,18-34,Other,286,71,0.24825174825174826
