geoid,local_voter_score,partisan_score,p_turnout_score,m_turnout_score,offyear_m_turnout_score,pp_turnout_score,nonpp_turnout_score,climate_score,yale_score,biden_support_score
36055,32.97492532632037,55.84786309526684,68.14409908366665,62.06595404339913,32.87736333412145,19.676687061798347,15.373673874126004,51.85486886867566,29.778270803676968,51.18765966173666
26121,35.107205781814635,56.102658058512176,69.02616374881248,58.69416816921616,18.157409023052008,23.022117528451496,25.94216153861068,41.18601816583652,20.391638831917184,41.6129817364977
55079,37.87326780448577,66.60669802508677,70.47335957655018,63.07908682501558,13.72281914420424,29.66983319989312,34.50274997775998,53.32066884103296,35.530922839782,62.535197480118
45003,30.736239451216523,52.81521097566996,64.02886245866851,54.83314218032868,8.235119182746876,24.177724917337017,19.324582737008345,41.638621132112696,18.079776933326755,33.985205547056204
21019,38.63023582358236,49.20055294244371,60.544335930487215,51.218850310581296,25.52059172022549,20.910685433198093,21.0231374097878,39.321839783978405,19.085738973897392,36.830361836183606
24003,32.35570073205376,54.903114311813546,70.61852168819863,62.4340574366258,18.161007371529333,27.591186030208465,26.8602605072365,48.3575645554868,30.63403018052469,49.08829320998896
28133,39.61984382625671,77.02005856515373,57.252347486578806,49.83363591996096,20.818174719375303,27.05921913128356,21.642284040995616,64.1423328452904,30.871654465592968,63.18086871644704
13071,34.52606674495988,41.24622834339108,59.677063461164096,49.720508078645125,11.188777496593346,20.737478100058407,23.798705470118747,32.38603444901155,13.589259150518696,25.89790565668428
27085,30.9807375497065,33.56622120461662,69.97859445820288,62.705784776412315,9.785720293444227,15.485052100369153,18.55994579692538,23.810348418860055,11.699072145427005,24.374218897935997
45073,32.10196121073131,26.953748368985025,62.203210628286776,53.17068522399271,8.318184334348187,25.30553358902373,21.29451583567277,31.017854530357248,10.904361321444808,20.65344694648188
35015,34.02404109589041,35.009570015220696,61.65221461187217,49.91962328767124,14.597598934550987,21.311331811263333,21.5311605783866,37.35239345509892,18.17137747336378,30.707461948249623
22005,37.612247444377616,36.9509568406969,66.79199049924082,60.17878865320724,32.22635709024218,21.179618466348963,24.21246523654184,40.811551413108816,21.111053818400475,36.307321106434166
42073,37.00513101719476,46.51427099733705,65.25939899313857,59.50274845957976,31.512049293447625,27.424705036250867,29.647398293389312,42.07142493439349,19.37046139986684,35.89697622498141
06007,37.562815085252645,56.02187439313315,71.8958043655571,62.002493494387714,6.362530586087699,27.676924496057826,36.40053695576183,46.26233930166623,24.243201149648502,42.54567619528489
47149,30.747725125044408,45.640367751060936,66.82147220801106,55.63808239790544,5.132602846910836,23.43202503837021,22.588679767672815,44.50740094257285,17.35216653324586,36.72224134921544
51179,32.640204961569715,55.89718680675749,70.21771531654521,62.31895370663806,28.75239145803369,22.048291119182807,21.12265668803784,49.5448515903268,23.018430294319828,40.98400674873463
13245,34.58571672474919,74.5172554671966,61.26595725646124,52.34631411530818,9.484168986083501,19.929305168986044,23.799817097415517,63.15102991834974,33.085539966456096,61.13048779263038
48303,31.479030615342065,47.25697165291461,60.66536864519559,51.25591762044182,13.842706947032202,25.77979039126975,21.997737556561084,36.379566839112634,16.472646517243476,29.34441079462292
09011,30.80258578696689,61.086033944439976,67.9202292317135,60.52570117151013,16.27847583593521,18.989229578629963,17.969369946361383,51.829838709677446,29.79246590171033,49.18392103269108
18015,34.306824231668955,37.26195047188836,61.50592885375496,52.69600709849157,6.895192385254497,25.928660159716067,22.17237234814875,24.42141647172703,10.19131241429378,21.0023312091635
45007,31.195826690580567,33.48978934345239,60.80253501947141,52.93347504421548,7.811886277017096,24.153235408899587,19.75694784652048,36.032145110933975,13.299605586555073,25.176417397369477
39119,37.86296553778926,45.673970126723056,62.008946093036215,54.202129265482846,26.391087673300763,28.335637389266267,20.61596750486632,33.61287317509186,13.913409474625082,27.486530936537893
21199,41.19791980470574,18.593525813808824,61.67134822724446,52.629234916027364,28.46862948372382,22.058337652913117,24.000764565623047,23.587116293564637,9.894824183244173,17.704861580013507
33009,35.352901335881825,52.06790069595929,64.82384958969564,61.104742910564006,11.358323465253967,32.439428690142314,29.98196115092967,51.05718945422058,28.23855151351463,48.60767872353687
21051,43.24829971181557,14.162268496305536,57.19752422992035,45.6237021399098,25.3011707129834,23.439477977161506,24.73182995873716,16.485292987512004,6.63490874159462,12.202026897214216
41017,41.443020409541305,50.653152141802096,73.20280227896177,63.42375184638109,12.300270099177052,31.54331040303868,33.42927959485123,50.17779428397792,26.06000303864138,44.0513884903017
01089,33.174476095209954,41.2814989481066,67.43764200561004,55.812107293127625,8.999505171809261,27.22145599579257,21.591370091164105,38.765521176711296,21.942338418168983,39.59465251096917
18079,34.34216285806243,35.42623752816222,60.54863212101705,51.575300933376255,7.172661731573867,26.30475056324429,21.065851303508204,30.368664306404888,11.5400193112327,24.971393627293214
51147,38.01185013069997,52.61608778625954,65.55173664122138,57.633692748091605,30.623530534351147,23.065104961832063,19.938520992366414,51.670103591828834,21.589931261496755,42.93664439926422
37045,33.88754690251936,47.12025195829918,65.01302864548592,55.151011073205126,13.235077855495629,28.441045188587527,23.08736396729498,43.00397427061797,18.984106746305223,35.18078145340378
